geoName,üroloji randevu,Period
Hakkâri,0.0,201902
Hatay,0.0,201902
Isparta Province,0.0,201902
Iğdır,0.0,201902
Kahramanmaraş Province,0.0,201902
Karabük,0.0,201902
Karaman,0.0,201902
Kars,0.0,201902
Kastamonu,0.0,201902
Kayseri Province,0.0,201902
Kilis,0.0,201902
Kocaeli,0.0,201902
Konya,0.0,201902
Kütahya,0.0,201902
Kırklareli,0.0,201902
Kırıkkale,0.0,201902
Kırşehir,0.0,201902
Malatya,0.0,201902
Manisa,0.0,201902
Mardin,0.0,201902
Mersin Province,0.0,201902
Muğla Province,0.0,201902
Muş,0.0,201902
Nevşehir,0.0,201902
Niğde,0.0,201902
Ordu,0.0,201902
Osmaniye,0.0,201902
Rize,0.0,201902
Sakarya,0.0,201902
Samsun,0.0,201902
Siirt Province,0.0,201902
Sinop Province,0.0,201902
Sivas,0.0,201902
Tekirdağ,0.0,201902
Tokat,0.0,201902
Trabzon,0.0,201902
Tunceli,0.0,201902
Uşak,0.0,201902
Van,0.0,201902
Yalova Province,0.0,201902
Yozgat,0.0,201902
Zonguldak,0.0,201902
Çanakkale Province,0.0,201902
Çankırı,0.0,201902
Çorum Province,0.0,201902
İstanbul,2.1159420289855073,201902
İzmir,2.753623188405797,201902
Şanlıurfa Province,0.0,201902
Şırnak,0.0,201902
Adana,0.0,201903
Adıyaman Province,0.0,201903
Afyonkarahisar Province,0.0,201903
Aksaray,0.0,201903
Amasya Province,0.0,201903
Ankara,2.1459227467811157,201903
Antalya,1.48068669527897,201903
Ardahan Province,0.0,201903
Artvin,0.0,201903
Aydın Province,0.0,201903
Ağrı,0.0,201903
Balıkesir Province,0.0,201903
Bartın Province,0.0,201903
Batman,0.0,201903
Bayburt,0.0,201903
Bilecik,0.0,201903
Bingöl Province,0.0,201903
Bitlis,0.0,201903
Bolu,0.0,201903
Burdur Province,0.0,201903
Bursa,2.03862660944206,201903
Denizli,0.0,201903
Diyarbakır,0.0,201903
Düzce Province,0.0,201903
Edirne,0.0,201903
Elazığ,0.0,201903
Erzincan,0.0,201903
Erzurum,0.0,201903
Eskişehir Province,0.0,201903
Gaziantep,0.0,201903
Giresun,0.0,201903
Gümüşhane,0.0,201903
Hakkâri,0.0,201903
Hatay,0.0,201903
Isparta Province,0.0,201903
Iğdır,0.0,201903
Kahramanmaraş Province,0.0,201903
Karabük,0.0,201903
Karaman,0.0,201903
Kars,0.0,201903
Kastamonu,0.0,201903
Kayseri Province,0.0,201903
Kilis,0.0,201903
Kocaeli,0.0,201903
Konya,0.0,201903
Kütahya,0.0,201903
Kırklareli,0.0,201903
Kırıkkale,0.0,201903
Kırşehir,0.0,201903
Malatya,0.0,201903
Manisa,0.0,201903
Mardin,0.0,201903
Mersin Province,0.0,201903
Muğla Province,0.0,201903
Muş,0.0,201903
Nevşehir,0.0,201903
Niğde,0.0,201903
Ordu,0.0,201903
Osmaniye,0.0,201903
Rize,0.0,201903
Sakarya,0.0,201903
Samsun,0.0,201903
Siirt Province,0.0,201903
Sinop Province,0.0,201903
Sivas,0.0,201903
Tekirdağ,0.0,201903
Tokat,0.0,201903
Trabzon,0.0,201903
Tunceli,0.0,201903
Uşak,0.0,201903
Van,0.0,201903
Yalova Province,0.0,201903
Yozgat,0.0,201903
Zonguldak,0.0,201903
Çanakkale Province,0.0,201903
Çankırı,0.0,201903
Çorum Province,0.0,201903
İstanbul,0.815450643776824,201903
İzmir,1.4377682403433476,201903
Şanlıurfa Province,0.0,201903
Şırnak,0.0,201903
Adana,0.0,201904
Adıyaman Province,0.0,201904
Afyonkarahisar Province,0.0,201904
Aksaray,0.0,201904
Amasya Province,0.0,201904
Ankara,1.6470588235294117,201904
Antalya,2.5,201904
Ardahan Province,0.0,201904
Artvin,0.0,201904
Aydın Province,0.0,201904
Ağrı,0.0,201904
Balıkesir Province,0.0,201904
Bartın Province,0.0,201904
Batman,0.0,201904
Bayburt,0.0,201904
Bilecik,0.0,201904
Bingöl Province,0.0,201904
Bitlis,0.0,201904
Bolu,0.0,201904
Burdur Province,0.0,201904
Bursa,2.4705882352941178,201904
Denizli,0.0,201904
Diyarbakır,0.0,201904
Düzce Province,0.0,201904
Edirne,0.0,201904
Elazığ,0.0,201904
Erzincan,0.0,201904
Erzurum,0.0,201904
Eskişehir Province,0.0,201904
Gaziantep,0.0,201904
Giresun,0.0,201904
Gümüşhane,0.0,201904
Hakkâri,0.0,201904
Hatay,0.0,201904
Isparta Province,0.0,201904
Iğdır,0.0,201904
Kahramanmaraş Province,0.0,201904
Karabük,0.0,201904
Karaman,0.0,201904
Kars,0.0,201904
Kastamonu,0.0,201904
Kayseri Province,0.0,201904
Kilis,0.0,201904
Kocaeli,0.0,201904
Konya,0.0,201904
Kütahya,0.0,201904
Kırklareli,0.0,201904
Kırıkkale,0.0,201904
Kırşehir,0.0,201904
Malatya,0.0,201904
Manisa,0.0,201904
Mardin,0.0,201904
Mersin Province,0.0,201904
Muğla Province,0.0,201904
Muş,0.0,201904
Nevşehir,0.0,201904
Niğde,0.0,201904
Ordu,0.0,201904
Osmaniye,0.0,201904
Rize,0.0,201904
Sakarya,0.0,201904
Samsun,0.0,201904
Siirt Province,0.0,201904
Sinop Province,0.0,201904
Sivas,0.0,201904
Tekirdağ,0.0,201904
Tokat,0.0,201904
Trabzon,0.0,201904
Tunceli,0.0,201904
Uşak,0.0,201904
Van,0.0,201904
Yalova Province,0.0,201904
Yozgat,0.0,201904
Zonguldak,0.0,201904
Çanakkale Province,0.0,201904
Çankırı,0.0,201904
Çorum Province,0.0,201904
İstanbul,2.9411764705882355,201904
İzmir,2.588235294117647,201904
Şanlıurfa Province,0.0,201904
Şırnak,0.0,201904
Adana,0.0,201905
Adıyaman Province,0.0,201905
Afyonkarahisar Province,0.0,201905
Aksaray,0.0,201905
Amasya Province,0.0,201905
Ankara,1.251908396946565,201905
Antalya,0.9465648854961832,201905
Ardahan Province,0.0,201905
Artvin,0.0,201905
Aydın Province,0.0,201905
Ağrı,0.0,201905
Balıkesir Province,0.0,201905
Bartın Province,0.0,201905
Batman,0.0,201905
Bayburt,0.0,201905
Bilecik,0.0,201905
Bingöl Province,0.0,201905
Bitlis,0.0,201905
Bolu,0.0,201905
Burdur Province,0.0,201905
Bursa,0.9465648854961832,201905
Denizli,0.0,201905
Diyarbakır,0.0,201905
Düzce Province,0.0,201905
Edirne,0.0,201905
Elazığ,0.0,201905
Erzincan,0.0,201905
Erzurum,0.0,201905
Eskişehir Province,0.0,201905
Gaziantep,0.0,201905
Giresun,0.0,201905
Gümüşhane,0.0,201905
Hakkâri,0.0,201905
Hatay,0.0,201905
Isparta Province,0.0,201905
Iğdır,0.0,201905
Kahramanmaraş Province,0.0,201905
Karabük,0.0,201905
Karaman,0.0,201905
Kars,0.0,201905
Kastamonu,0.0,201905
Kayseri Province,0.0,201905
Kilis,0.0,201905
Kocaeli,0.0,201905
Konya,0.0,201905
Kütahya,0.0,201905
Kırklareli,0.0,201905
Kırıkkale,0.0,201905
Kırşehir,0.0,201905
Malatya,0.0,201905
Manisa,0.0,201905
Mardin,0.0,201905
Mersin Province,0.0,201905
Muğla Province,0.0,201905
Muş,0.0,201905
Nevşehir,0.0,201905
Niğde,0.0,201905
Ordu,0.0,201905
Osmaniye,0.0,201905
Rize,0.0,201905
Sakarya,0.0,201905
Samsun,0.0,201905
Siirt Province,0.0,201905
Sinop Province,0.0,201905
Sivas,0.0,201905
Tekirdağ,0.0,201905
Tokat,0.0,201905
Trabzon,0.0,201905
Tunceli,0.0,201905
Uşak,0.0,201905
Van,0.0,201905
Yalova Province,0.0,201905
Yozgat,0.0,201905
Zonguldak,0.0,201905
Çanakkale Province,0.0,201905
Çankırı,0.0,201905
Çorum Province,0.0,201905
İstanbul,0.6412213740458015,201905
İzmir,3.053435114503817,201905
Şanlıurfa Province,0.0,201905
Şırnak,0.0,201905
Adana,0.0,201906
Adıyaman Province,0.0,201906
Afyonkarahisar Province,0.0,201906
Aksaray,0.0,201906
Amasya Province,0.0,201906
Ankara,2.081081081081081,201906
Antalya,1.2702702702702702,201906
Ardahan Province,0.0,201906
Artvin,0.0,201906
Aydın Province,0.0,201906
Ağrı,0.0,201906
Balıkesir Province,0.0,201906
Bartın Province,0.0,201906
Batman,0.0,201906
Bayburt,0.0,201906
Bilecik,0.0,201906
Bingöl Province,0.0,201906
Bitlis,0.0,201906
Bolu,0.0,201906
Burdur Province,0.0,201906
Bursa,2.7027027027027026,201906
Denizli,0.0,201906
Diyarbakır,0.0,201906
Düzce Province,0.0,201906
Edirne,0.0,201906
Elazığ,0.0,201906
Erzincan,0.0,201906
Erzurum,0.0,201906
Eskişehir Province,0.0,201906
Gaziantep,0.0,201906
Giresun,0.0,201906
Gümüşhane,0.0,201906
Hakkâri,0.0,201906
Hatay,0.0,201906
Isparta Province,0.0,201906
Iğdır,0.0,201906
Kahramanmaraş Province,0.0,201906
Karabük,0.0,201906
Karaman,0.0,201906
Kars,0.0,201906
Kastamonu,0.0,201906
Kayseri Province,0.0,201906
Kilis,0.0,201906
Kocaeli,0.0,201906
Konya,0.0,201906
Kütahya,0.0,201906
Kırklareli,0.0,201906
Kırıkkale,0.0,201906
Kırşehir,0.0,201906
Malatya,0.0,201906
Manisa,0.0,201906
Mardin,0.0,201906
Mersin Province,0.0,201906
Muğla Province,0.0,201906
Muş,0.0,201906
Nevşehir,0.0,201906
Niğde,0.0,201906
Ordu,0.0,201906
Osmaniye,0.0,201906
Rize,0.0,201906
Sakarya,0.0,201906
Samsun,0.0,201906
Siirt Province,0.0,201906
Sinop Province,0.0,201906
Sivas,0.0,201906
Tekirdağ,0.0,201906
Tokat,0.0,201906
Trabzon,0.0,201906
Tunceli,0.0,201906
Uşak,0.0,201906
Van,0.0,201906
Yalova Province,0.0,201906
Yozgat,0.0,201906
Zonguldak,0.0,201906
Çanakkale Province,0.0,201906
Çankırı,0.0,201906
Çorum Province,0.0,201906
İstanbul,1.2702702702702702,201906
İzmir,2.5135135135135136,201906
Şanlıurfa Province,0.0,201906
Şırnak,0.0,201906
Adana,0.0,201907
Adıyaman Province,0.0,201907
Afyonkarahisar Province,0.0,201907
Aksaray,0.0,201907
Amasya Province,0.0,201907
Ankara,1.7575757575757576,201907
Antalya,3.0303030303030303,201907
Ardahan Province,0.0,201907
Artvin,0.0,201907
Aydın Province,0.0,201907
Ağrı,0.0,201907
Balıkesir Province,0.0,201907
Bartın Province,0.0,201907
Batman,0.0,201907
Bayburt,0.0,201907
Bilecik,0.0,201907
Bingöl Province,0.0,201907
Bitlis,0.0,201907
Bolu,0.0,201907
Burdur Province,0.0,201907
Bursa,0.8484848484848485,201907
Denizli,0.0,201907
Diyarbakır,0.0,201907
Düzce Province,0.0,201907
Edirne,0.0,201907
Elazığ,0.0,201907
Erzincan,0.0,201907
Erzurum,0.0,201907
Eskişehir Province,0.0,201907
Gaziantep,0.0,201907
Giresun,0.0,201907
Gümüşhane,0.0,201907
Hakkâri,0.0,201907
Hatay,0.0,201907
Isparta Province,0.0,201907
Iğdır,0.0,201907
Kahramanmaraş Province,0.0,201907
Karabük,0.0,201907
Karaman,0.0,201907
Kars,0.0,201907
Kastamonu,0.0,201907
Kayseri Province,0.0,201907
Kilis,0.0,201907
Kocaeli,0.0,201907
Konya,0.0,201907
Kütahya,0.0,201907
Kırklareli,0.0,201907
Kırıkkale,0.0,201907
Kırşehir,0.0,201907
Malatya,0.0,201907
Manisa,0.0,201907
Mardin,0.0,201907
Mersin Province,0.0,201907
Muğla Province,0.0,201907
Muş,0.0,201907
Nevşehir,0.0,201907
Niğde,0.0,201907
Ordu,0.0,201907
Osmaniye,0.0,201907
Rize,0.0,201907
Sakarya,0.0,201907
Samsun,0.0,201907
Siirt Province,0.0,201907
Sinop Province,0.0,201907
Sivas,0.0,201907
Tekirdağ,0.0,201907
Tokat,0.0,201907
Trabzon,0.0,201907
Tunceli,0.0,201907
Uşak,0.0,201907
Van,0.0,201907
Yalova Province,0.0,201907
Yozgat,0.0,201907
Zonguldak,0.0,201907
Çanakkale Province,0.0,201907
Çankırı,0.0,201907
Çorum Province,0.0,201907
İstanbul,0.6666666666666666,201907
İzmir,1.303030303030303,201907
Şanlıurfa Province,0.0,201907
Şırnak,0.0,201907
Adana,0.0,201908
Adıyaman Province,0.0,201908
Afyonkarahisar Province,0.0,201908
Aksaray,0.0,201908
Amasya Province,0.0,201908
Ankara,1.492537313432836,201908
Antalya,1.7611940298507462,201908
Ardahan Province,0.0,201908
Artvin,0.0,201908
Aydın Province,0.0,201908
Ağrı,0.0,201908
Balıkesir Province,0.0,201908
Bartın Province,0.0,201908
Batman,0.0,201908
Bayburt,0.0,201908
Bilecik,0.0,201908
Bingöl Province,0.0,201908
Bitlis,0.0,201908
Bolu,0.0,201908
Burdur Province,0.0,201908
Bursa,2.985074626865672,201908
Denizli,0.0,201908
Diyarbakır,0.0,201908
Düzce Province,0.0,201908
Edirne,0.0,201908
Elazığ,0.0,201908
Erzincan,0.0,201908
Erzurum,0.0,201908
Eskişehir Province,0.0,201908
Gaziantep,0.0,201908
Giresun,0.0,201908
Gümüşhane,0.0,201908
Hakkâri,0.0,201908
Hatay,0.0,201908
Isparta Province,0.0,201908
Iğdır,0.0,201908
Kahramanmaraş Province,0.0,201908
Karabük,0.0,201908
Karaman,0.0,201908
Kars,0.0,201908
Kastamonu,0.0,201908
Kayseri Province,0.0,201908
Kilis,0.0,201908
Kocaeli,0.0,201908
Konya,0.0,201908
Kütahya,0.0,201908
Kırklareli,0.0,201908
Kırıkkale,0.0,201908
Kırşehir,0.0,201908
Malatya,0.0,201908
Manisa,0.0,201908
Mardin,0.0,201908
Mersin Province,0.0,201908
Muğla Province,0.0,201908
Muş,0.0,201908
Nevşehir,0.0,201908
Niğde,0.0,201908
Ordu,0.0,201908
Osmaniye,0.0,201908
Rize,0.0,201908
Sakarya,0.0,201908
Samsun,0.0,201908
Siirt Province,0.0,201908
Sinop Province,0.0,201908
Sivas,0.0,201908
Tekirdağ,0.0,201908
Tokat,0.0,201908
Trabzon,0.0,201908
Tunceli,0.0,201908
Uşak,0.0,201908
Van,0.0,201908
Yalova Province,0.0,201908
Yozgat,0.0,201908
Zonguldak,0.0,201908
Çanakkale Province,0.0,201908
Çankırı,0.0,201908
Çorum Province,0.0,201908
İstanbul,2.0,201908
İzmir,1.0149253731343284,201908
Şanlıurfa Province,0.0,201908
Şırnak,0.0,201908
Adana,0.0,201909
Adıyaman Province,0.0,201909
Afyonkarahisar Province,0.0,201909
Aksaray,0.0,201909
Amasya Province,0.0,201909
Ankara,1.3128491620111733,201909
Antalya,2.2905027932960897,201909
Ardahan Province,0.0,201909
Artvin,0.0,201909
Aydın Province,0.0,201909
Ağrı,0.0,201909
Balıkesir Province,0.0,201909
Bartın Province,0.0,201909
Batman,0.0,201909
Bayburt,0.0,201909
Bilecik,0.0,201909
Bingöl Province,0.0,201909
Bitlis,0.0,201909
Bolu,0.0,201909
Burdur Province,0.0,201909
Bursa,2.7932960893854752,201909
Denizli,0.0,201909
Diyarbakır,0.0,201909
Düzce Province,0.0,201909
Edirne,0.0,201909
Elazığ,0.0,201909
Erzincan,0.0,201909
Erzurum,0.0,201909
Eskişehir Province,0.0,201909
Gaziantep,0.0,201909
Giresun,0.0,201909
Gümüşhane,0.0,201909
Hakkâri,0.0,201909
Hatay,0.0,201909
Isparta Province,0.0,201909
Iğdır,0.0,201909
Kahramanmaraş Province,0.0,201909
Karabük,0.0,201909
Karaman,0.0,201909
Kars,0.0,201909
Kastamonu,0.0,201909
Kayseri Province,0.0,201909
Kilis,0.0,201909
Kocaeli,0.0,201909
Konya,0.0,201909
Kütahya,0.0,201909
Kırklareli,0.0,201909
Kırıkkale,0.0,201909
Kırşehir,0.0,201909
Malatya,0.0,201909
Manisa,0.0,201909
Mardin,0.0,201909
Mersin Province,0.0,201909
Muğla Province,0.0,201909
Muş,0.0,201909
Nevşehir,0.0,201909
Niğde,0.0,201909
Ordu,0.0,201909
Osmaniye,0.0,201909
Rize,0.0,201909
Sakarya,0.0,201909
Samsun,0.0,201909
Siirt Province,0.0,201909
Sinop Province,0.0,201909
Sivas,0.0,201909
Tekirdağ,0.0,201909
Tokat,0.0,201909
Trabzon,0.0,201909
Tunceli,0.0,201909
Uşak,0.0,201909
Van,0.0,201909
Yalova Province,0.0,201909
Yozgat,0.0,201909
Zonguldak,0.0,201909
Çanakkale Province,0.0,201909
Çankırı,0.0,201909
Çorum Province,0.0,201909
İstanbul,1.6201117318435756,201909
İzmir,1.340782122905028,201909
Şanlıurfa Province,0.0,201909
Şırnak,0.0,201909
Adana,0.0,201910
Adıyaman Province,0.0,201910
Afyonkarahisar Province,0.0,201910
Aksaray,0.0,201910
Amasya Province,0.0,201910
Ankara,2.0930232558139537,201910
Antalya,1.6046511627906976,201910
Ardahan Province,0.0,201910
Artvin,0.0,201910
Aydın Province,0.0,201910
Ağrı,0.0,201910
Balıkesir Province,0.0,201910
Bartın Province,0.0,201910
Batman,0.0,201910
Bayburt,0.0,201910
Bilecik,0.0,201910
Bingöl Province,0.0,201910
Bitlis,0.0,201910
Bolu,0.0,201910
Burdur Province,0.0,201910
Bursa,2.3255813953488373,201910
Denizli,0.0,201910
Diyarbakır,0.0,201910
Düzce Province,0.0,201910
Edirne,0.0,201910
Elazığ,0.0,201910
Erzincan,0.0,201910
Erzurum,0.0,201910
Eskişehir Province,0.0,201910
Gaziantep,0.0,201910
Giresun,0.0,201910
Gümüşhane,0.0,201910
Hakkâri,0.0,201910
Hatay,0.0,201910
Isparta Province,0.0,201910
Iğdır,0.0,201910
Kahramanmaraş Province,0.0,201910
Karabük,0.0,201910
Karaman,0.0,201910
Kars,0.0,201910
Kastamonu,0.0,201910
Kayseri Province,0.0,201910
Kilis,0.0,201910
Kocaeli,0.0,201910
Konya,0.0,201910
Kütahya,0.0,201910
Kırklareli,0.0,201910
Kırıkkale,0.0,201910
Kırşehir,0.0,201910
Malatya,0.0,201910
Manisa,0.0,201910
Mardin,0.0,201910
Mersin Province,0.0,201910
Muğla Province,0.0,201910
Muş,0.0,201910
Nevşehir,0.0,201910
Niğde,0.0,201910
Ordu,0.0,201910
Osmaniye,0.0,201910
Rize,0.0,201910
Sakarya,0.0,201910
Samsun,0.0,201910
Siirt Province,0.0,201910
Sinop Province,0.0,201910
Sivas,0.0,201910
Tekirdağ,0.0,201910
Tokat,0.0,201910
Trabzon,0.0,201910
Tunceli,0.0,201910
Uşak,0.0,201910
Van,0.0,201910
Yalova Province,0.0,201910
Yozgat,0.0,201910
Zonguldak,0.0,201910
Çanakkale Province,0.0,201910
Çankırı,0.0,201910
Çorum Province,0.0,201910
İstanbul,1.069767441860465,201910
İzmir,1.8372093023255813,201910
Şanlıurfa Province,0.0,201910
Şırnak,0.0,201910
Adana,0.0,201911
Adıyaman Province,0.0,201911
Afyonkarahisar Province,0.0,201911
Aksaray,0.0,201911
Amasya Province,0.0,201911
Ankara,1.5151515151515151,201911
Antalya,3.0303030303030303,201911
Ardahan Province,0.0,201911
Artvin,0.0,201911
Aydın Province,0.0,201911
Ağrı,0.0,201911
Balıkesir Province,0.0,201911
Bartın Province,0.0,201911
Batman,0.0,201911
Bayburt,0.0,201911
Bilecik,0.0,201911
Bingöl Province,0.0,201911
Bitlis,0.0,201911
Bolu,0.0,201911
Burdur Province,0.0,201911
Bursa,1.9696969696969697,201911
Denizli,0.0,201911
Diyarbakır,0.0,201911
Düzce Province,0.0,201911
Edirne,0.0,201911
Elazığ,0.0,201911
Erzincan,0.0,201911
Erzurum,0.0,201911
Eskişehir Province,0.0,201911
Gaziantep,0.0,201911
Giresun,0.0,201911
Gümüşhane,0.0,201911
Hakkâri,0.0,201911
Hatay,0.0,201911
Isparta Province,0.0,201911
Iğdır,0.0,201911
Kahramanmaraş Province,0.0,201911
Karabük,0.0,201911
Karaman,0.0,201911
Kars,0.0,201911
Kastamonu,0.0,201911
Kayseri Province,0.0,201911
Kilis,0.0,201911
Kocaeli,0.0,201911
Konya,0.0,201911
Kütahya,0.0,201911
Kırklareli,0.0,201911
Kırıkkale,0.0,201911
Kırşehir,0.0,201911
Malatya,0.0,201911
Manisa,0.0,201911
Mardin,0.0,201911
Mersin Province,0.0,201911
Muğla Province,0.0,201911
Muş,0.0,201911
Nevşehir,0.0,201911
Niğde,0.0,201911
Ordu,0.0,201911
Osmaniye,0.0,201911
Rize,0.0,201911
Sakarya,0.0,201911
Samsun,0.0,201911
Siirt Province,0.0,201911
Sinop Province,0.0,201911
Sivas,0.0,201911
Tekirdağ,0.0,201911
Tokat,0.0,201911
Trabzon,0.0,201911
Tunceli,0.0,201911
Uşak,0.0,201911
Van,0.0,201911
Yalova Province,0.0,201911
Yozgat,0.0,201911
Zonguldak,0.0,201911
Çanakkale Province,0.0,201911
Çankırı,0.0,201911
Çorum Province,0.0,201911
İstanbul,2.0,201911
İzmir,2.0606060606060606,201911
Şanlıurfa Province,0.0,201911
Şırnak,0.0,201911
Adana,0.0,201912
Adıyaman Province,0.0,201912
Afyonkarahisar Province,0.0,201912
Aksaray,0.0,201912
Amasya Province,0.0,201912
Ankara,1.3709677419354838,201912
Antalya,1.8817204301075268,201912
Ardahan Province,0.0,201912
Artvin,0.0,201912
Aydın Province,0.0,201912
Ağrı,0.0,201912
Balıkesir Province,0.0,201912
Bartın Province,0.0,201912
Batman,0.0,201912
Bayburt,0.0,201912
Bilecik,0.0,201912
Bingöl Province,0.0,201912
Bitlis,0.0,201912
Bolu,0.0,201912
Burdur Province,0.0,201912
Bursa,1.5053763440860215,201912
Denizli,0.0,201912
Diyarbakır,0.0,201912
Düzce Province,0.0,201912
Edirne,0.0,201912
Elazığ,0.0,201912
Erzincan,0.0,201912
Erzurum,0.0,201912
Eskişehir Province,0.0,201912
Gaziantep,0.0,201912
Giresun,0.0,201912
Gümüşhane,0.0,201912
Hakkâri,0.0,201912
Hatay,0.0,201912
Isparta Province,0.0,201912
Iğdır,0.0,201912
Kahramanmaraş Province,0.0,201912
Karabük,0.0,201912
Karaman,0.0,201912
Kars,0.0,201912
Kastamonu,0.0,201912
Kayseri Province,0.0,201912
Kilis,0.0,201912
Kocaeli,0.0,201912
Konya,0.0,201912
Kütahya,0.0,201912
Kırklareli,0.0,201912
Kırıkkale,0.0,201912
Kırşehir,0.0,201912
Malatya,0.0,201912
Manisa,0.0,201912
Mardin,0.0,201912
Mersin Province,0.0,201912
Muğla Province,0.0,201912
Muş,0.0,201912
Nevşehir,0.0,201912
Niğde,0.0,201912
Ordu,0.0,201912
Osmaniye,0.0,201912
Rize,0.0,201912
Sakarya,0.0,201912
Samsun,0.0,201912
Siirt Province,0.0,201912
Sinop Province,0.0,201912
Sivas,0.0,201912
Tekirdağ,0.0,201912
Tokat,0.0,201912
Trabzon,0.0,201912
Tunceli,0.0,201912
Uşak,0.0,201912
Van,0.0,201912
Yalova Province,0.0,201912
Yozgat,0.0,201912
Zonguldak,0.0,201912
Çanakkale Province,0.0,201912
Çankırı,0.0,201912
Çorum Province,0.0,201912
İstanbul,1.2365591397849462,201912
İzmir,2.6881720430107525,201912
Şanlıurfa Province,0.0,201912
Şırnak,0.0,201912
Adana,0.0,202001
Adıyaman Province,0.0,202001
Afyonkarahisar Province,0.0,202001
Aksaray,0.0,202001
Amasya Province,0.0,202001
Ankara,2.4691358024691357,202001
Antalya,1.5061728395061729,202001
Ardahan Province,0.0,202001
Artvin,0.0,202001
Aydın Province,0.0,202001
Ağrı,0.0,202001
Balıkesir Province,0.0,202001
Bartın Province,0.0,202001
Batman,0.0,202001
Bayburt,0.0,202001
Bilecik,0.0,202001
Bingöl Province,0.0,202001
Bitlis,0.0,202001
Bolu,0.0,202001
Burdur Province,0.0,202001
Bursa,2.0246913580246915,202001
Denizli,0.0,202001
Diyarbakır,0.0,202001
Düzce Province,0.0,202001
Edirne,0.0,202001
Elazığ,0.0,202001
Erzincan,0.0,202001
Erzurum,0.0,202001
Eskişehir Province,0.0,202001
Gaziantep,0.0,202001
Giresun,0.0,202001
Gümüşhane,0.0,202001
Hakkâri,0.0,202001
Hatay,0.0,202001
Isparta Province,0.0,202001
Iğdır,0.0,202001
Kahramanmaraş Province,0.0,202001
Karabük,0.0,202001
Karaman,0.0,202001
Kars,0.0,202001
Kastamonu,0.0,202001
Kayseri Province,0.0,202001
Kilis,0.0,202001
Kocaeli,0.0,202001
Konya,0.0,202001
Kütahya,0.0,202001
Kırklareli,0.0,202001
Kırıkkale,0.0,202001
Kırşehir,0.0,202001
Malatya,0.0,202001
Manisa,0.0,202001
Mardin,0.0,202001
Mersin Province,0.0,202001
Muğla Province,0.0,202001
Muş,0.0,202001
Nevşehir,0.0,202001
Niğde,0.0,202001
Ordu,0.0,202001
Osmaniye,0.0,202001
Rize,0.0,202001
Sakarya,0.0,202001
Samsun,0.0,202001
Siirt Province,0.0,202001
Sinop Province,0.0,202001
Sivas,0.0,202001
Tekirdağ,0.0,202001
Tokat,0.0,202001
Trabzon,0.0,202001
Tunceli,0.0,202001
Uşak,0.0,202001
Van,0.0,202001
Yalova Province,0.0,202001
Yozgat,0.0,202001
Zonguldak,0.0,202001
Çanakkale Province,0.0,202001
Çankırı,0.0,202001
Çorum Province,0.0,202001
İstanbul,1.8271604938271604,202001
İzmir,2.0246913580246915,202001
Şanlıurfa Province,0.0,202001
Şırnak,0.0,202001
Adana,0.0,202002
Adıyaman Province,0.0,202002
Afyonkarahisar Province,0.0,202002
Aksaray,0.0,202002
Amasya Province,0.0,202002
Ankara,3.8181818181818183,202002
Antalya,4.545454545454546,202002
Ardahan Province,0.0,202002
Artvin,0.0,202002
Aydın Province,0.0,202002
Ağrı,0.0,202002
Balıkesir Province,0.0,202002
Bartın Province,0.0,202002
Batman,0.0,202002
Bayburt,0.0,202002
Bilecik,0.0,202002
Bingöl Province,0.0,202002
Bitlis,0.0,202002
Bolu,0.0,202002
Burdur Province,0.0,202002
Bursa,2.0454545454545454,202002
Denizli,0.0,202002
Diyarbakır,0.0,202002
Düzce Province,0.0,202002
Edirne,0.0,202002
Elazığ,0.0,202002
Erzincan,0.0,202002
Erzurum,0.0,202002
Eskişehir Province,0.0,202002
Gaziantep,0.0,202002
Giresun,0.0,202002
Gümüşhane,0.0,202002
Hakkâri,0.0,202002
Hatay,0.0,202002
Isparta Province,0.0,202002
Iğdır,0.0,202002
Kahramanmaraş Province,0.0,202002
Karabük,0.0,202002
Karaman,0.0,202002
Kars,0.0,202002
Kastamonu,0.0,202002
Kayseri Province,0.0,202002
Kilis,0.0,202002
Kocaeli,0.0,202002
Konya,0.0,202002
Kütahya,0.0,202002
Kırklareli,0.0,202002
Kırıkkale,0.0,202002
Kırşehir,0.0,202002
Malatya,0.0,202002
Manisa,0.0,202002
Mardin,0.0,202002
Mersin Province,0.0,202002
Muğla Province,0.0,202002
Muş,0.0,202002
Nevşehir,0.0,202002
Niğde,0.0,202002
Ordu,0.0,202002
Osmaniye,0.0,202002
Rize,0.0,202002
Sakarya,0.0,202002
Samsun,0.0,202002
Siirt Province,0.0,202002
Sinop Province,0.0,202002
Sivas,0.0,202002
Tekirdağ,0.0,202002
Tokat,0.0,202002
Trabzon,0.0,202002
Tunceli,0.0,202002
Uşak,0.0,202002
Van,0.0,202002
Yalova Province,0.0,202002
Yozgat,0.0,202002
Zonguldak,0.0,202002
Çanakkale Province,0.0,202002
Çankırı,0.0,202002
Çorum Province,0.0,202002
İstanbul,2.0,202002
İzmir,1.7272727272727273,202002
Şanlıurfa Province,0.0,202002
Şırnak,0.0,202002
Adana,0.0,202003
Adıyaman Province,0.0,202003
Afyonkarahisar Province,0.0,202003
Aksaray,0.0,202003
Amasya Province,0.0,202003
Ankara,2.647058823529412,202003
